Area in sq.ft,Width of road in ft,Crimes per month,Average household income,Distance to railway station in kms,Distance to airport in kms,Distance to religious places in kms,Distance from slum in kms,Distance to state run liquor shop in kms,Education quality,Sports facility,Local traffic,Quality of life,Access to supermarket,Pollution levels,Medical treatment,Road condition,Price in Rupees
7797.390158,31.82582961,11,2481584.105,17.02383228,5.764805687,4.171010945,0.916511356,0.958522405,0.816665156,0.316345655,0.033891746,0.299261511,0.002731793,0.091622736,0.629403478,0.752871921,154542412.4
2757.152732,27.49551596,14,758093.3692,8.972830452,9.796642897,2.946498832,2.13231583,2.144408098,0.563649478,0.311282882,0.330104513,0.28028051,0.5071169,0.482124599,0.52016508,0.719800295,43712091.32
603.4906497,7.812790806,11,47149.462,14.73574837,14.10472261,4.985733107,0.088476166,0.109524356,0.97448697,0.369986894,0.886893256,0.782335792,0.097309492,0.42170606,0.58015293,0.367612915,11539630.61
7289.051159,12.64018099,8,921349.2587,10.45660716,27.89681945,4.452164522,0.562675281,0.567459661,0.879707489,0.985059733,0.595445271,0.622842893,0.613752894,0.376435297,0.836501469,0.598941207,165598788.8
6162.146555,33.6002358,3,2070495.773,0.01147622,21.46783553,0.066756987,5.022473294,5.066701669,0.012306447,0.908759455,0.069546126,0.051588049,0.225540203,0.806915987,0.16488961,0.81334676,105413579.4
7946.773617,44.24059607,18,3515700.016,12.43412201,29.24838015,0.197931504,4.868778729,4.885356048,0.022395736,0.018726217,0.242370439,0.543176032,0.968459668,0.137680177,0.262389486,0.243912258,128807339.8
1990.861467,33.52131181,19,667362.8801,14.68849761,13.10192116,3.269245815,1.797462308,1.83885858,0.638525164,0.775812871,0.8711758,0.880426121,0.42316376,0.517631649,0.617945168,0.268265659,38412287.75
7615.706689,18.41163238,11,1402175.919,19.18675893,18.65553969,0.961150925,4.098811559,4.113864478,0.173106037,0.374762951,0.569993937,0.392830403,0.187050875,0.894185798,0.236970911,0.645637362,124944002.6
7737.88552,33.44230207,13,2587727.05,2.547782768,3.311279335,2.545391543,2.50736209,2.550919806,0.489540399,0.330547381,0.482743514,0.698849646,0.32347503,0.830288305,0.395163912,0.501749901,155985479.5
5035.003782,29.5342171,3,1487048.948,18.93346729,10.82059096,0.86729256,4.171311793,4.192232149,0.164376926,0.633069983,0.970539459,0.416701163,0.516668317,0.487004965,0.525144418,0.71989074,92729933.72
5552.162975,48.97795798,20,2719336.049,7.684207608,14.35986107,4.903815064,0.177724542,0.201989188,0.962530905,0.672960658,0.858958058,0.046778462,0.738606631,0.811187746,0.874379895,0.702352219,81517435.69
3068.332387,13.53171122,6,415197.8778,18.03575512,22.06335792,0.298115953,4.767842642,4.813925832,0.03833116,0.525649573,0.122712368,0.211685846,0.933731248,0.842599343,0.222994738,0.680540094,47286671.84
6319.690504,8.237389419,2,520577.5169,14.71162993,22.62283298,1.037705257,3.978086757,4.007027752,0.19781058,0.318640121,0.520603382,0.454253583,0.320346653,0.538286922,0.574142979,0.787895538,119259478.1
7428.184515,33.38270705,20,2479729.076,0.927303441,3.325717203,4.841454283,0.21057532,0.237987082,0.94931573,0.044625484,0.252333599,0.682612813,0.346140294,0.970501307,0.518862785,0.759782192,141984368.7
4976.050433,18.94435132,19,942680.4759,16.66789449,24.31289468,4.243603209,0.828599537,0.877055921,0.830093963,0.234836346,0.031436406,0.535194998,0.093447765,0.644575576,0.760191678,0.091206526,81643253.07
8416.952619,41.4767447,19,3491077.95,6.939223775,6.789055707,3.667345362,1.358500806,1.374720344,0.721321011,0.208606125,0.305125982,0.197472582,0.398319304,0.349154928,0.714438106,0.680102779,136667102.4
9127.787529,29.62694429,15,2704284.526,6.562315113,2.467952057,4.408843956,0.662132227,0.682457339,0.862552757,0.775214501,0.94069561,0.300153604,0.150739456,0.613303341,0.50492051,0.63816472,166396344.3
8534.151372,16.14991292,1,1378258.015,13.34621711,8.201528011,4.317795221,0.693407768,0.711279603,0.859955932,0.077936801,0.346248475,0.837774682,0.049860314,0.191488025,0.671179487,0.109929903,195084814.1
9307.941461,22.6313095,3,2106509.04,2.384710114,22.10556544,0.572540391,4.467187721,4.48073894,0.104719447,0.344546816,0.059839697,0.90778031,0.117949264,0.716507363,0.384555811,0.321164163,213930843
8697.397815,1.40026755,20,121786.8393,7.571657203,5.075080014,0.000148588,5.010722664,5.038548366,0.010610867,0.630619528,0.022175148,0.311105752,0.961989623,0.244802602,0.282149124,0.505467745,150617257.7
9704.135987,30.90884465,3,2999436.316,14.50454298,0.817247576,3.068251662,2.00389336,2.044965382,0.589994742,0.995622495,0.194996048,0.166147139,0.996495559,0.787814571,0.524261687,0.646504344,200050208.6
6006.845401,13.57112445,15,815196.4648,19.50771844,22.45349237,3.602391491,1.409357804,1.44044934,0.713672355,0.877143127,0.249051499,0.777221505,0.889082047,0.626638411,0.553833404,0.34010995,130005658.7
1626.51437,18.5330806,10,301443.2191,1.585769875,16.528801,2.644510623,2.385330116,2.38688883,0.521110217,0.299823033,0.089931311,0.45752503,0.242960284,0.352406391,0.447850055,0.219714821,27309836.2
8069.234979,39.6941933,2,3203017.73,5.385147439,11.18209636,4.692859802,0.385392081,0.397718184,0.917194413,0.052893033,0.076966366,0.224653614,0.75702935,0.125519413,0.824941924,0.220737925,143999402.7
4986.610925,49.63469122,18,2475088.935,13.74434121,6.277872382,4.224563327,0.826388598,0.856975842,0.831532494,0.966420927,0.655852316,0.111391174,0.298808693,0.722185959,0.498936595,0.200478255,71924966.03
1163.882192,39.42517637,1,458862.6068,11.3007616,28.63525994,1.685336328,3.355199987,3.365586462,0.319930429,0.728434298,0.472055493,0.201217781,0.573246851,0.293391375,0.509775297,0.96218927,21281755.34
2783.684453,8.412871216,6,234187.7881,4.607089195,10.69562973,0.139002663,4.872539392,4.89222492,0.023265525,0.409671753,0.477536382,0.275648771,0.301997,0.864781568,0.18585035,0.885111847,45001767.72
684.3630263,43.29736126,8,296311.1319,2.171374965,29.41787583,0.297052774,4.766929801,4.792597296,0.037249126,0.276224854,0.673547379,0.938795134,0.807621278,0.903376535,0.402889591,0.840720524,14003032.27
7742.753256,7.506812383,6,581233.9602,8.475157962,13.5326727,3.609010658,1.40488402,1.424867801,0.716254922,0.316804704,0.028721099,0.370182345,0.470736744,0.081436739,0.372578442,0.228799509,146570006.7
8813.227088,14.08902103,3,1241697.418,3.429693241,24.07530625,4.135152869,0.909669088,0.911434577,0.809621534,0.273241829,0.647441528,0.836973782,0.638782656,0.798586602,0.555183601,0.098818846,187189040.1
8932.541522,1.491520923,1,133230.7258,12.08692198,26.65525928,0.77958754,4.251031469,4.295838466,0.145514526,0.871142089,0.20854941,0.182481023,0.57526014,0.792691549,0.277695523,0.894358573,171438365
5288.503834,17.2742101,16,913547.2632,19.31989807,2.107075203,2.74264294,2.333101278,2.343985498,0.530827926,0.508455192,0.372825614,0.704454746,0.946566944,0.747626536,0.751385299,0.781004788,108793064.5
5270.55918,5.822755352,19,306891.7668,1.844441994,9.295708122,0.963292532,4.116954001,4.142994433,0.171714815,0.30792224,0.064411535,0.626179707,0.041852584,0.265150543,0.513828729,0.078874461,89340264.28
7799.897083,24.28710982,1,1894369.571,7.656481037,4.399062501,3.060756181,1.957522738,2.007440573,0.607769245,0.900035634,0.97079289,0.109349244,0.141334676,0.172879769,0.4412968,0.578989438,143074233.6
9717.458313,17.0888645,6,1660603.284,7.537684057,17.3334134,2.978209631,2.080309573,2.126183363,0.577371193,0.51127011,0.76091303,0.041299648,0.928016586,0.026071263,0.699937061,0.406135317,164129117.1
9313.057257,46.70803072,10,4349945.644,16.493809,18.89987611,1.691334123,3.404334408,3.407604615,0.313551005,0.228959069,0.644172452,0.222347913,0.418634867,0.477085325,0.312977237,0.280385958,141848584
1496.485392,1.861376685,8,27855.23018,11.34040567,4.878868114,4.418730999,0.630188416,0.679487874,0.873061124,0.056976486,0.595274008,0.828214922,0.114498981,0.149982297,0.486181206,0.051913341,28805605.76
9550.115657,40.22907334,8,3841923.032,12.5924672,6.085403726,0.43844544,4.564143038,4.583738295,0.084106171,0.132417585,0.230106947,0.126519719,0.419629284,0.135646539,0.342343698,0.475388057,149208653.6
4067.382165,30.06226503,5,1222747.206,7.921121898,14.16675159,4.405949047,0.666991298,0.698338995,0.857005255,0.633560242,0.207977509,0.82491938,0.209071315,0.85940304,0.772825946,0.088085685,90040214.1
9243.266293,22.28905354,10,2060236.573,16.58699517,21.60726064,2.317199647,2.766830045,2.808722204,0.439942725,0.530090103,0.493541839,0.351824659,0.537482122,0.119872738,0.687645711,0.543991638,176310981.5
9135.08797,5.929582111,4,541672.5421,9.142418948,16.84975724,2.342823661,2.683835244,2.68728509,0.461207298,0.418125393,0.189090163,0.291000844,0.154536588,0.762119467,0.488421989,0.589764738,169869629
7575.530688,4.121662465,20,312237.8049,10.22638048,12.03172324,0.728915558,4.353652659,4.399670291,0.126148366,0.054868148,0.331797939,0.230381709,0.80529978,0.549783881,0.100513004,0.278084384,95808654.45
7627.833412,15.26966623,13,1164744.703,1.462475958,8.441111834,3.045950147,2.004448238,2.007997884,0.598707153,0.813120847,0.339978922,0.957721628,0.792654325,0.748258807,0.457105652,0.880182434,192803699.8
423.425802,1.817505748,19,7695.788291,17.60428168,16.46942508,3.23563625,1.804787271,1.84874507,0.631186585,0.865343443,0.917959147,0.524586496,0.618841457,0.378194087,0.574314193,0.010437739,6308758.283
7151.386337,18.60018193,15,1330170.869,9.352642284,4.630841385,4.508137662,0.531966445,0.544985828,0.884470304,0.134097178,0.545889821,0.441489428,0.873905988,0.570785934,0.591012171,0.268601933,121715897.9
3172.761051,37.26733373,20,1182403.45,8.711186616,29.07028242,3.526067553,1.530864515,1.536525008,0.686085254,0.826554987,0.478800841,0.168938253,0.990307298,0.903341952,0.458503514,0.115490686,40244867.25
6408.94131,4.502550144,10,288565.7962,11.18839336,15.32645248,4.558354114,0.47750891,0.50407947,0.902564577,0.557131569,0.081891884,0.064037741,0.777721618,0.311946706,0.631365406,0.417800218,107894286.3
8039.569137,25.35497055,17,2038430.387,4.495701962,11.29723855,3.689512583,1.358731106,1.368645021,0.722089162,0.033868913,0.959079368,0.978496669,0.854416107,0.647506355,0.778408445,0.864594218,178603084.3
5304.368633,32.50934611,6,1724415.558,15.62193611,20.41040848,2.170425711,2.890235042,2.918572465,0.418814826,0.005850299,0.604570893,0.350539352,0.246246202,0.087990297,0.365642052,0.664310229,89689966.86
8867.062118,44.28974617,3,3927199.305,5.692667311,17.36137439,0.45378463,4.628280287,4.669810106,0.071923173,0.348281545,0.485862604,0.438884014,0.813159263,0.090551467,0.448474945,0.018595498,162923837.4
8083.045402,10.82913518,17,875323.9131,11.19040303,3.032324282,2.442896244,2.575228879,2.60565795,0.475154581,0.821933482,0.502148209,0.377692123,0.608465692,0.044539195,0.604645075,0.240178044,148889929.4
7643.731129,28.49642397,7,2178190.03,9.273770989,14.60008183,4.330170073,0.758702527,0.789091876,0.842775296,0.084331068,0.79213542,0.873811571,0.363504366,0.474147509,0.815845754,0.549091301,174685167.4
4372.706049,19.41930026,13,849148.917,3.402011343,18.2443372,4.156797527,0.853123901,0.87637438,0.827050722,0.482226757,0.368099683,0.316482371,0.303652551,0.375303367,0.426700104,0.243143525,69324257.1
9119.474833,27.80511694,18,2535680.642,19.18783976,3.507808082,3.264542278,1.77067352,1.819331745,0.64155624,0.121417876,0.010913015,0.068364739,0.747418308,0.092671881,0.559537445,0.932102326,152488038.7
4967.248606,15.63998324,14,776876.8495,8.931593816,10.88959893,3.519119001,1.578820231,1.612344235,0.683133829,0.383893135,0.429589103,0.460506591,0.272594233,0.48274989,0.640742156,0.871078402,92391238.66
1481.544994,49.06457391,7,726913.7387,2.825580697,14.22838741,0.71629587,4.346764617,4.394164246,0.122401604,0.234206803,0.944689481,0.988905184,0.13563056,0.600923135,0.193334884,0.349099599,28859599.29
9259.01271,15.19913872,19,1407290.186,7.07001086,16.15877472,2.108809204,2.991083028,3.039601083,0.394913756,0.863937903,0.246117459,0.086247103,0.433558046,0.696471862,0.387945524,0.010294318,132395106.8
4717.655667,15.68537306,3,739981.8908,1.489719624,25.22542061,3.329785008,1.69169442,1.700624839,0.660573816,0.501226097,0.400748953,0.674641732,0.404446703,0.290903308,0.629516474,0.170609145,100114276.9
5236.865549,38.15730455,7,1998246.737,13.4471409,15.40916314,1.985832538,3.054102499,3.071826387,0.380400313,0.144316008,0.776251331,0.299387967,0.51194331,0.907013792,0.243239965,0.239398896,71387679.78
9708.751155,35.21948456,3,3419372.114,10.95225531,28.94525166,2.124120662,2.893585303,2.905726369,0.419103054,0.625328981,0.50422531,0.562918319,0.12733292,0.626216419,0.32286282,0.251627972,196256594.8
9413.412246,16.33058626,1,1537265.407,18.70063626,19.78497106,4.706448599,0.324170592,0.353700242,0.929420434,0.553170541,0.58690009,0.555407737,0.919108338,0.7248357,0.633986512,0.018602916,190057598.4
3614.511287,7.267887504,5,262698.6141,5.467667182,14.9482255,2.958387639,2.089484575,2.090712568,0.578620283,0.457993577,0.287062666,0.624097808,0.740041585,0.388051463,0.377688831,0.844751735,79555455.22
3607.36638,4.141450122,6,149397.2794,10.34182504,11.61486329,0.058133444,4.986371533,5.023123512,0.001800367,0.335285979,0.176215908,0.530239684,0.49241995,0.224399992,0.199744492,0.886174952,69093443.65
721.6828241,40.89340239,19,295120.6612,17.59542806,2.625420859,0.045129916,5.043312689,5.071079343,0.013666218,0.336377793,0.010816263,0.118076247,0.934584498,0.412127511,0.3824937,0.665120359,9075888.937
4337.179629,44.90025578,13,1947404.747,17.98805179,2.817245198,0.953396566,4.119153765,4.155811944,0.174148629,0.055680747,0.575909216,0.345696786,0.091223506,0.670761855,0.326584335,0.271238755,57620836.23
5985.39224,11.85712403,19,709695.3817,6.29127136,23.80563637,2.944224879,2.111977988,2.130790187,0.572985168,0.92091307,0.313467137,0.756990236,0.140200701,0.305629162,0.741442758,0.010801702,122157883.4
8158.533065,33.44157999,13,2728342.361,3.246660483,17.26860592,3.493245593,1.606247372,1.610057995,0.675255827,0.781408431,0.95229105,0.427160693,0.491842788,0.348515455,0.805511174,0.283159653,153270447.9
4821.835634,37.88152549,15,1826584.895,9.019822418,19.09930879,1.870273,3.191647352,3.236530554,0.359936839,0.700251621,0.821788528,0.71642774,0.231128752,0.72816562,0.460887073,0.290934731,91199795.95
3018.359601,48.99551535,10,1478860.842,2.539876477,17.10990562,3.338268509,1.724601572,1.730623417,0.645431189,0.400445547,0.879938949,0.811103647,0.631269643,0.766420055,0.675046247,0.305325461,59665047.22
3708.095583,32.42974845,15,1202526.07,11.89112766,3.34577893,0.133721634,4.905916479,4.941051283,0.015732181,0.067986342,0.638831364,0.412798271,0.581386505,0.099471148,0.035775696,0.708401185,56786508.51
9529.795316,8.266486969,1,787779.288,14.45292161,15.48775686,4.52815252,0.525541933,0.568004006,0.885977373,0.232256479,0.692736784,0.44931741,0.2304036,0.944502621,0.704120754,0.591662895,191312321.2
7713.021915,13.5395933,9,1044311.799,18.09866224,22.21114898,3.248118258,1.835476879,1.873594101,0.626378856,0.288788942,0.379593761,0.835801561,0.165572441,0.640548905,0.332421244,0.8753519,177582995.7
6981.557162,16.70197938,15,1166058.237,8.327522695,28.26888165,2.935576848,2.093356207,2.11217093,0.580457387,0.123122838,0.708581632,0.581431471,0.067105794,0.812609044,0.363656247,0.521837604,118153895.4
995.5435326,15.72103739,6,156509.771,6.624002044,17.27654308,1.514677618,3.549545969,3.58771581,0.289093005,0.769932099,0.911852792,0.746891381,0.16213052,0.264364669,0.28707642,0.214680961,19498736.26
6644.423666,9.633284851,6,640076.2584,10.801129,14.26530382,2.700110491,2.352878985,2.377222711,0.52814428,0.853962538,0.529928891,0.149988066,0.635192919,0.501058797,0.276965665,0.293612571,112417376.2
5340.009015,33.81040949,4,1805478.915,2.283331431,16.42328685,2.011484199,3.010048856,3.032352162,0.390503891,0.911504793,0.383826703,0.05097582,0.37239007,0.158844385,0.38227126,0.766132397,98360560.75
548.0509313,40.67453874,6,222917.1883,6.891521237,0.742135395,2.705128118,2.329386797,2.355368644,0.531594867,0.401103292,0.190882349,0.829890856,0.357164915,0.302045588,0.553658606,0.078578468,11404852.18
8493.359551,22.00153179,20,1868669.202,3.818034354,22.07514351,0.135079141,4.885487754,4.926006874,0.014159242,0.318863515,0.450921855,0.74612965,0.147499649,0.334191269,0.048966521,0.914746579,169945953.8
8674.402326,25.57276923,8,2218284.888,6.976567199,5.616665245,1.199293385,3.842948595,3.862359903,0.227736142,0.48077273,0.563916387,0.62970019,0.149567941,0.451177653,0.346391626,0.7774887,186992197.5
8870.85716,46.11286707,10,4090606.57,10.17550798,6.733235129,1.406999144,3.609949193,3.635239025,0.274037361,0.712917431,0.228670884,0.112147116,0.483971783,0.2831814,0.425776756,0.583533021,157432548.5
4693.912576,27.52021165,10,1291774.676,19.49688772,2.458358187,1.052730405,4.044663804,4.08490485,0.187910912,0.02402157,0.923276666,0.488086439,0.865073751,0.457850588,0.415938177,0.214415753,69430235.13
4700.982253,6.194941497,5,291223.1004,6.874500233,0.444962051,3.502505822,1.570455687,1.577008053,0.684811569,0.612997445,0.045658715,0.180774514,0.375146917,0.316240872,0.759092788,0.628730887,85131720.55
8813.701494,0.125873748,20,11094.13643,0.611318262,29.1068926,3.515971249,1.527603004,1.542461962,0.686955131,0.371312753,0.055928854,0.191465681,0.359929916,0.306541903,0.424907607,0.560062249,138817517.8
5519.29634,27.22966914,3,1502886.132,12.07566495,1.262260487,3.556330243,1.492934201,1.533904991,0.696284675,0.63086335,0.236687447,0.185637671,0.967099312,0.730973514,0.446866595,0.972145379,106018163
7618.148115,34.5046452,20,2628614.978,9.869034725,19.37350423,0.95251944,4.128892577,4.145363393,0.167621057,0.725289538,0.637125961,0.97709927,0.923771333,0.455300532,0.099615424,0.997116059,177666366.2
8272.806372,46.08462781,16,3812492.026,0.69444325,15.31634208,4.700276752,0.342220203,0.360606266,0.924868678,0.72265318,0.025197149,0.617721507,0.912445062,0.762971188,0.672442489,0.517037256,178518036.5
